match_id,date,team_a,team_b,team_a_goals,team_b_goals,team_a_elo_pre,team_b_elo_pre,team_a_goals_for_last_10,team_a_goals_against_last_10,team_b_goals_for_last_10,team_b_goals_against_last_10,team_a_points_per_game_last_10,team_b_points_per_game_last_10,team_a_matches_available,team_b_matches_available
226,1908-04-12,France,Belgium,1,2,1626.91,1598.81,1.3333,2.8333,2.6,2.0,1.6667,1.5,6,10
227,1908-04-26,Netherlands,Belgium,3,1,1631.75,1631.23,2.5714,1.8571,2.7,1.7,1.7143,1.8,7,10
228,1908-05-03,Austria,Hungary,4,0,1597.25,1645.56,2.3333,2.2222,3.0,2.4,1.4444,1.5,9,10
229,1908-05-10,Netherlands,France,4,1,1661.71,1594.48,2.625,1.75,1.2857,2.7143,1.875,1.4286,8,7
230,1908-06-06,Austria,England,1,6,1631.4,1771.04,2.5,2.0,2.2,0.7,1.6,2.1,10,10
231,1908-06-07,Austria,Germany,3,2,1612.84,1565.08,2.1,2.6,3.0,5.0,1.3,0.0,10,1
232,1908-06-08,Austria,England,1,11,1638.75,1789.6,2.2,2.5,2.7,0.8,1.6,2.1,10,10
233,1908-06-10,Hungary,England,0,7,1611.41,1807.33,2.6,2.3,3.3,0.9,1.5,2.1,10,10
234,1908-06-13,Czechoslovakia,England,0,4,1557.19,1822.01,2.5,3.3333,3.9,0.9,0.8333,2.1,6,10
235,1908-07-12,Sweden,Norway,11,3,1600.0,1600.0,1.35,1.35,1.35,1.35,1.5,1.5,0,0
236,1908-08-15,Uruguay,Argentina,2,2,1543.42,1626.95,0.8,2.4,2.0,0.8333,0.8,1.6667,5,6
237,1908-09-13,Argentina,Uruguay,2,1,1619.87,1550.49,2.0,1.0,1.0,2.3333,1.5714,0.8333,7,6
238,1908-10-04,Argentina,Uruguay,0,1,1643.96,1526.41,2.0,1.0,1.0,2.2857,1.75,0.7143,8,7
239,1908-10-22,France,Denmark,1,17,1570.22,1600.0,1.25,2.875,1.35,1.35,1.25,1.5,8,0
240,1908-10-23,Netherlands,Sweden,2,0,1685.97,1630.0,2.7778,1.6667,11.0,3.0,2.0,3.0,9,1
241,1908-10-25,Netherlands,Sweden,5,3,1711.18,1604.79,2.7,1.5,5.5,2.5,2.1,1.5,10,2
242,1908-10-26,Belgium,Sweden,2,1,1601.27,1583.7,2.1,2.0,4.6667,3.3333,1.5,1.0,10,3
243,1908-11-01,Hungary,Austria,5,3,1596.74,1621.01,2.6,3.0,1.9,3.4,1.4,1.3,10,10
244,1909-02-13,England,Northern Ireland,4,0,1832.73,1440.43,4.2,0.7,1.0,2.7,2.4,0.5,10,10
245,1909-03-01,Wales,Scotland,3,2,1499.38,1701.34,1.5,2.0,1.5,0.8,1.2,1.7,10,10
246,1909-03-15,England,Wales,2,0,1838.41,1545.09,4.5,0.7,1.6,2.0,2.4,1.4,10,10
247,1909-03-15,Scotland,Northern Ireland,5,0,1655.63,1434.75,1.7,1.0,0.8,2.9,1.7,0.4,10,10
248,1909-03-18,Guernsey,Jersey,3,0,1691.28,1603.77,2.2857,1.0,1.8,1.4,2.5714,1.2,7,5
249,1909-03-20,Northern Ireland,Wales,2,3,1421.61,1535.73,0.8,2.9,1.4,2.2,0.4,1.1,10,10
250,1909-03-21,Belgium,Netherlands,1,4,1629.76,1732.27,2.3,1.7,2.8,1.7,1.8,2.1,10,10
251,1909-03-25,Guernsey,Alderney,2,0,1713.88,1504.95,2.375,0.875,0.25,3.0,2.625,0.0,8,4
252,1909-04-03,England,Scotland,2,0,1847.77,1668.77,4.6,0.6,2.2,0.8,2.6,2.0,10,10
253,1909-04-04,Germany,Switzerland,1,0,1572.47,1577.45,2.5,4.0,2.0,2.0,0.0,1.0,2,3
254,1909-04-04,Hungary,Germany,3,3,1628.83,1572.47,3.0,3.2,2.0,2.6667,1.6,1.0,10,3
255,1909-04-25,Netherlands,Belgium,4,1,1753.67,1608.36,2.8,1.8,1.9,2.1,2.1,1.5,10,10
256,1909-05-02,Austria,Hungary,3,4,1588.92,1624.01,2.2,3.6,2.9,3.1,1.3,1.6,10,10
257,1909-05-09,Belgium,France,5,2,1590.22,1542.78,1.5,2.5,1.2222,4.4444,1.2,1.1111,10,9
258,1909-05-29,Hungary,England,2,4,1650.99,1863.55,3.0,3.3,4.7,0.5,1.6,2.8,10,10
259,1909-05-30,Hungary,Austria,1,1,1637.35,1561.94,2.7,3.5,2.0,3.6,1.3,1.0,10,10
260,1909-05-31,Hungary,England,2,8,1630.94,1877.19,2.7,3.3,4.8,0.6,1.4,2.8,10,10
261,1909-06-01,Austria,England,1,8,1568.35,1888.89,2.1,3.7,4.9,0.7,1.0,2.8,10,10
262,1909-08-15,Argentina,Uruguay,2,1,1604.18,1566.19,1.7778,1.0,1.0,2.0,1.5556,1.0,9,8
263,1909-09-19,Uruguay,Argentina,2,2,1539.45,1630.91,1.0,2.0,1.8,1.0,0.8889,1.7,9,10
264,1909-10-10,Argentina,Uruguay,3,1,1623.19,1547.17,1.4,1.2,1.1,2.0,1.5,0.9,10,10
265,1909-11-07,Hungary,Austria,2,2,1619.24,1560.16,2.6,3.6,2.1,4.2,1.4,1.0,10,10
266,1910-02-12,Northern Ireland,England,1,1,1401.12,1897.08,1.0,3.1,5.6,0.7,0.4,3.0,10,10
267,1910-03-05,Scotland,Wales,1,0,1652.99,1556.22,2.1,1.0,1.7,2.3,1.7,1.4,10,10
268,1910-03-13,Belgium,Netherlands,3,2,1616.15,1771.8,1.7,2.5,3.2,1.4,1.2,2.4,10,10
269,1910-03-14,Wales,England,0,1,1534.36,1870.34,1.3,2.0,5.1,0.7,1.3,2.8,10,10
270,1910-03-19,Northern Ireland,Scotland,1,0,1427.86,1674.84,0.7,2.8,2.0,0.9,0.4,1.7,10,10
271,1910-04-02,Scotland,England,2,0,1626.51,1877.92,2.0,0.9,4.1,0.6,1.7,2.8,10,10
272,1910-04-03,France,Belgium,0,4,1516.85,1658.76,1.3,4.5,1.9,2.4,1.0,1.5,10,10
273,1910-04-03,Switzerland,Germany,2,3,1544.16,1577.3,1.5,1.75,2.25,2.75,0.75,1.0,4,4
274,1910-04-07,Jersey,Alderney,7,1,1581.17,1491.09,1.5,1.6667,0.2,2.8,1.0,0.0,6,5
275,1910-04-10,Netherlands,Belgium,7,0,1729.2,1677.15,3.2,1.4,2.2,2.2,2.4,1.8,10,10
276,1910-04-11,Wales,Northern Ireland,4,1,1526.79,1476.19,1.0,1.9,0.8,2.7,1.0,0.7,10,10
277,1910-04-21,Guernsey,Jersey,2,3,1727.74,1603.56,2.3333,0.7778,2.2857,1.5714,2.6667,1.2857,9,7
278,1910-04-24,Netherlands,Germany,4,2,1754.74,1604.44,3.6,1.3,2.4,2.6,2.4,1.4,10,5
279,1910-05-01,Austria,Hungary,2,1,1565.22,1614.18,2.0,4.3,2.4,3.7,0.8,1.2,10,10
280,1910-05-15,Italy,France,6,2,1600.0,1498.47,1.35,1.35,1.0,4.6,1.5,0.9,0,10
281,1910-05-16,Germany,Belgium,0,3,1586.67,1651.61,2.3333,2.8333,2.0,2.8,1.1667,1.5,6,10
282,1910-05-26,Hungary,Italy,6,1,1579.98,1621.47,2.0,3.7,6.0,2.0,0.9,3.0,10,1
283,1910-05-27,Argentina,Chile,3,1,1646.73,1600.0,1.5,1.0,1.35,1.35,1.8,1.5,10,0
284,1910-05-29,Chile,Uruguay,0,3,1574.01,1523.63,1.0,3.0,1.2,1.7,0.0,0.9,1,10
285,1910-06-05,Argentina,Chile,5,1,1672.72,1539.69,1.8,1.1,0.5,3.0,2.0,0.0,10,2
286,1910-06-12,Argentina,Uruguay,4,1,1691.76,1557.95,2.3,1.1,1.2,1.5,2.3,0.9,10,10
287,1910-08-15,Uruguay,Argentina,3,1,1538.97,1710.75,1.3,1.9,2.5,1.2,0.8,2.3,10,10
288,1910-09-11,Norway,Sweden,0,4,1570.0,1555.22,3.0,11.0,3.75,3.0,0.0,0.75,1,4
289,1910-09-11,Chile,Argentina,0,3,1520.65,1667.02,0.6667,3.6667,2.4,1.4,0.0,2.0,3,10
290,1910-10-16,Germany,Netherlands,1,2,1562.21,1772.51,2.0,2.8571,3.9,1.3,1.0,2.7,7,10
291,1910-10-16,Russia,Czechoslovakia,5,4,1600.0,1546.46,1.35,1.35,2.1429,3.4286,1.5,0.7143,0,7
292,1910-10-23,Russia,Czechoslovakia,1,0,1625.41,1521.05,5.0,4.0,2.375,3.625,3.0,0.625,1,8
293,1910-11-06,Hungary,Austria,3,0,1613.55,1599.42,2.6,3.4,2.1,4.0,1.2,1.1,10,10
294,1910-11-13,Argentina,Uruguay,1,1,1685.08,1582.7,2.5,1.2,1.6,1.8,2.2,1.1,10,10
295,1910-11-27,Argentina,Uruguay,2,6,1676.49,1591.29,2.4,1.2,1.6,1.7,2.0,1.2,10,10
296,1911-01-01,France,Hungary,0,3,1476.99,1642.33,1.1,5.2,2.9,2.7,0.6,1.5,10,10
297,1911-01-06,Italy,Hungary,0,1,1587.91,1659.04,3.5,4.0,2.7,2.4,1.5,1.5,2,10
298,1911-01-08,Switzerland,Hungary,2,0,1517.01,1682.98,1.6,2.0,2.5,2.1,0.6,1.7,5,10
299,1911-01-28,Northern Ireland,Wales,1,2,1450.53,1552.45,0.7,2.8,1.3,2.0,0.7,1.0,10,10
300,1911-02-11,England,Northern Ireland,2,1,1829.35,1429.09,3.4,0.8,0.8,2.7,2.5,0.7,10,10
301,1911-03-06,Wales,Scotland,2,2,1573.89,1675.08,1.4,2.0,1.9,0.9,1.2,1.7,10,10
302,1911-03-13,England,Wales,3,0,1834.79,1582.39,3.2,0.9,1.5,2.0,2.5,1.3,10,10
303,1911-03-18,Scotland,Northern Ireland,2,0,1666.58,1423.64,2.0,1.0,0.8,2.6,1.7,0.7,10,10
304,1911-03-19,Belgium,Netherlands,1,5,1676.06,1786.29,2.2,2.4,3.7,1.3,1.8,2.7,10,10
305,1911-03-26,Germany,Switzerland,6,2,1548.44,1560.35,1.875,2.75,1.6667,1.6667,0.875,1.0,8,6
306,1911-04-01,England,Scotland,1,1,1846.17,1678.47,3.1,0.9,2.0,0.9,2.5,1.7,10,10
307,1911-04-02,Netherlands,Belgium,3,1,1807.08,1655.27,3.9,1.3,2.1,2.8,2.7,1.5,10,10
308,1911-04-09,France,Italy,2,2,1460.28,1563.97,1.1,4.8,2.3333,3.0,0.6,1.0,10,3
309,1911-04-20,Guernsey,Alderney,2,1,1687.45,1468.7,2.3,1.0,0.3333,3.5,2.4,0.0,10,6
310,1911-04-23,Belgium,Germany,2,1,1637.61,1579.46,2.1,2.8,2.3333,2.6667,1.5,1.1111,10,9
311,1911-04-23,Switzerland,France,5,2,1529.32,1468.98,1.7143,2.2857,1.3,4.5,0.8571,0.7,7,10
312,1911-04-27,Jersey,Guernsey,4,1,1643.85,1700.72,2.375,1.625,1.9,1.1,1.5,2.4,8,10
313,1911-04-30,Belgium,France,7,1,1662.63,1444.14,2.1,2.8,1.3,4.9,1.5,0.4,10,10
314,1911-05-07,Austria,Hungary,3,1,1570.64,1639.65,1.7,4.3,2.1,2.0,0.8,1.4,10,10
315,1911-05-07,Italy,Switzerland,2,2,1555.27,1554.16,2.25,2.75,2.125,2.25,1.0,1.125,4,8
316,1911-05-21,Switzerland,Italy,3,0,1554.26,1555.17,2.1111,2.2222,2.2,2.6,1.1111,1.0,9,5
317,1911-06-18,Sweden,Germany,2,4,1586.49,1554.44,3.8,2.4,2.2,2.6,1.2,1.0,5,10
318,1911-08-15,Argentina,Uruguay,0,2,1639.27,1628.51,2.6,1.7,2.0,1.7,2.0,1.4,10,10
319,1911-09-17,Sweden,Norway,4,1,1553.73,1538.72,3.5,2.6667,1.5,7.5,1.0,0.0,6,2
320,1911-09-17,Uruguay,Argentina,2,3,1659.43,1608.34,2.1,1.5,2.4,1.8,1.7,1.7,10,10
321,1911-10-08,Uruguay,Argentina,1,1,1625.05,1642.72,2.2,1.8,2.5,1.8,1.4,1.9,10,10
322,1911-10-09,Germany,Austria,1,2,1587.2,1606.52,2.3,2.3,1.9,3.8,1.3,1.1,10,10
323,1911-10-22,Finland,Sweden,2,5,1600.0,1582.44,1.35,1.35,3.5714,2.4286,1.5,1.2857,0,7
324,1911-10-22,Argentina,Uruguay,2,0,1641.2,1626.58,2.3,1.8,2.2,1.7,1.7,1.5,10,10
325,1911-10-29,Germany,Sweden,1,3,1558.86,1613.95,2.2,2.2,3.75,2.375,1.3,1.5,10,8
326,1911-10-29,Hungary,Switzerland,9,0,1603.77,1584.33,2.0,1.9,2.2,2.0,1.4,1.3,10,10
327,1911-10-29,Luxembourg,France,1,4,1600.0,1430.86,1.35,1.35,1.2,5.5,1.5,0.1,0,10
328,1911-10-29,Uruguay,Argentina,3,0,1597.84,1669.94,2.0,1.7,2.2,1.7,1.4,1.7,10,10
329,1911-11-05,Hungary,Austria,2,0,1632.09,1634.85,2.8,1.8,1.8,3.7,1.6,1.1,10,10
330,1911-12-17,Germany,Hungary,1,4,1533.58,1662.33,2.2,2.5,2.8,1.0,1.0,1.9,10,10
331,1912-01-28,France,Belgium,1,1,1474.41,1675.91,1.5,5.4,2.7,2.5,0.4,1.8,10,10
332,1912-02-10,Northern Ireland,England,1,6,1411.76,1832.72,0.8,2.3,3.0,1.0,0.7,2.3,10,10
333,1912-02-10,France,Catalonia,7,0,1490.09,1600.0,1.5,5.1,1.35,1.35,0.5,1.5,10,0
334,1912-02-18,France,Switzerland,4,1,1529.27,1556.01,2.1,3.4,2.2,2.8,0.8,1.3,10,10
335,1912-02-20,Belgium,Switzerland,9,2,1660.24,1523.71,2.7,2.2,2.2,3.0,1.9,1.3,10,10
336,1912-03-02,Scotland,Wales,1,0,1691.92,1571.02,1.6,1.0,1.4,1.6,1.5,1.3,10,10
337,1912-03-10,Belgium,Netherlands,1,2,1679.02,1824.74,3.1,2.2,3.8,1.3,1.9,2.7,10,10
338,1912-03-11,Wales,England,0,2,1551.05,1837.6,1.4,1.6,3.4,1.1,1.3,2.3,10,10
339,1912-03-16,Northern Ireland,Scotland,1,4,1406.87,1711.88,0.8,2.9,1.6,0.9,0.4,1.7,10,10
340,1912-03-17,Italy,France,3,4,1525.09,1561.58,1.8333,2.6667,2.3,3.0,0.8333,1.1,6,10
341,1912-03-23,Scotland,England,1,1,1720.72,1847.27,1.8,0.7,3.2,0.9,2.0,2.3,10,10
342,1912-03-24,Netherlands,Germany,5,5,1842.85,1514.22,3.8,1.4,2.0,2.6,2.7,0.9,10,10
343,1912-04-13,Wales,Northern Ireland,2,3,1541.38,1398.03,1.1,1.6,0.9,2.9,1.0,0.4,10,10
344,1912-04-14,Hungary,Germany,4,4,1681.7,1536.35,3.0,0.9,2.2,2.9,2.1,0.7,10,10
345,1912-04-18,Jersey,Guernsey,3,3,1678.72,1665.85,2.5556,1.5556,1.9,1.5,1.6667,2.1,9,10
346,1912-04-19,Jersey,Guernsey,2,5,1677.61,1666.96,2.6,1.7,2.0,1.7,1.6,1.9,10,10
347,1912-04-25,Guernsey,Alderney,4,0,1697.88,1455.43,2.4,1.9,0.4286,3.2857,1.9,0.0,10,7
348,1912-04-28,Netherlands,Belgium,4,3,1820.71,1660.91,3.8,1.6,2.9,2.2,2.5,1.6,10,10
349,1912-05-05,Austria,Hungary,1,1,1604.61,1669.83,1.7,2.8,3.3,1.1,1.1,2.2,10,10
350,1912-05-05,Switzerland,Germany,1,2,1504.92,1548.22,1.9,3.6,2.4,2.9,1.0,0.8,10,10
351,1912-05-06,Russia,Finland,1,1,1646.66,1568.48,3.0,2.0,2.0,5.0,3.0,0.0,2,1
352,1912-06-16,Norway,Sweden,1,2,1510.02,1639.24,1.3333,6.3333,3.6667,2.2222,0.0,1.6667,3,9
353,1912-06-20,Sweden,Hungary,2,2,1658.57,1664.26,3.5,2.1,2.8,1.1,1.8,2.0,10,10
354,1912-06-23,Norway,Hungary,0,6,1490.69,1663.77,1.25,5.25,2.7,1.3,0.0,1.8,4,10
355,1912-06-27,Sweden,Finland,7,1,1659.06,1575.12,2.6,2.0,1.5,3.0,1.6,0.5,10,2
356,1912-06-29,Finland,Italy,3,2,1552.23,1498.23,1.3333,4.3333,2.0,2.8571,0.3333,0.7143,3,7
357,1912-06-29,Austria,Germany,5,1,1610.18,1574.5,1.5,2.4,2.6,2.7,1.2,1.1,10,10
358,1912-06-29,Sweden,Netherlands,3,4,1681.95,1837.81,3.3,1.9,3.8,1.8,1.9,2.5,10,10
359,1912-06-30,Netherlands,Austria,3,1,1855.19,1637.11,3.8,2.0,1.7,2.1,2.5,1.5,10,10
360,1912-06-30,Denmark,Norway,7,0,1627.43,1474.51,17.0,1.0,1.0,5.4,3.0,0.0,1,5
361,1912-06-30,Finland,Russia,2,1,1577.61,1640.02,1.75,3.75,2.3333,1.6667,1.0,2.3333,4,3
362,1912-07-01,Austria,Norway,1,0,1623.8,1456.92,1.7,2.3,0.8333,5.6667,1.4,0.0,10,6
363,1912-07-01,Germany,Russia,16,0,1547.57,1604.69,2.6,3.0,2.0,1.75,1.1,1.75,10,4
364,1912-07-01,Sweden,Italy,0,1,1664.57,1472.86,3.3,1.8,2.0,2.875,1.9,0.625,10,8
365,1912-07-02,Denmark,Netherlands,4,1,1645.02,1868.5,12.0,0.5,3.9,1.8,3.0,2.8,2,10
366,1912-07-03,Hungary,Germany,3,1,1679.95,1582.46,3.0,1.3,3.6,2.8,1.8,1.1,10,10
367,1912-07-03,Austria,Italy,5,1,1640.41,1517.91,1.7,1.5,1.8889,2.5556,1.7,0.8889,10,9
368,1912-07-03,Norway,Russia,2,1,1440.32,1569.8,0.7143,5.0,1.6,4.6,0.0,1.4,7,5
369,1912-07-04,Netherlands,Finland,9,0,1821.48,1612.94,3.3,2.2,1.8,3.2,2.5,1.4,10,5
370,1912-07-05,Hungary,Austria,3,0,1701.75,1660.25,3.2,1.4,2.0,1.4,1.8,1.9,10,10
371,1912-07-12,Russia,Hungary,0,9,1529.11,1728.18,1.5,4.1667,3.5,1.2,1.1667,2.1,6,10
372,1912-07-14,Russia,Hungary,0,12,1514.64,1742.66,1.2857,4.8571,4.3,0.9,1.0,2.4,7,10
373,1912-08-15,Uruguay,Argentina,2,0,1633.98,1633.8,2.2,1.4,1.7,1.9,1.7,1.4,10,10
374,1912-08-25,Uruguay,Argentina,3,0,1663.96,1603.82,2.1,1.4,1.3,2.0,1.7,1.1,10,10
375,1912-09-22,Argentina,Uruguay,0,1,1578.96,1688.82,1.2,2.0,2.3,1.0,1.1,2.0,10,10
376,1912-10-06,Argentina,Uruguay,3,3,1558.14,1709.64,0.9,2.1,2.1,0.9,0.8,2.0,10,10
377,1912-10-06,Denmark,Germany,3,1,1692.03,1560.66,9.3333,0.6667,3.6,2.9,3.0,1.1,3,10
378,1912-11-03,Hungary,Austria,4,0,1755.38,1633.81,4.6,0.9,1.8,1.6,2.4,1.6,10,10
379,1912-11-03,Sweden,Norway,4,2,1619.52,1481.01,3.2,1.7,0.875,4.5,1.9,0.375,10,8
380,1912-11-17,Germany,Netherlands,2,3,1541.49,1835.37,3.3,3.0,3.8,2.0,0.8,2.5,10,10
381,1912-12-01,Uruguay,Argentina,1,3,1697.33,1570.45,2.3,1.1,1.1,2.3,2.0,0.8,10,10
382,1912-12-01,Catalonia,France,1,0,1560.81,1588.44,0.0,7.0,2.7,2.9,0.0,1.4,1,10
383,1912-12-22,Italy,Austria,1,3,1498.07,1613.9,1.8,2.8,1.8,1.7,0.8,1.6,10,10
384,1913-01-12,France,Italy,1,0,1556.06,1477.72,2.5,2.4,1.3,2.9,1.4,0.5,10,10
385,1913-01-18,Northern Ireland,Wales,0,1,1439.75,1499.66,1.2,2.6,1.3,1.7,0.7,1.0,10,10
386,1913-02-04,Philippines,China,2,1,1600.0,1600.0,1.35,1.35,1.35,1.35,1.5,1.5,0,0
387,1913-02-15,Northern Ireland,England,2,1,1414.88,1836.8,1.0,2.4,2.5,0.8,0.7,2.1,10,10
388,1913-02-16,Belgium,France,3,0,1643.81,1579.41,2.8,2.6,2.6,2.1,1.3,1.7,10,10
389,1913-03-03,Wales,Scotland,0,0,1524.54,1731.19,1.1,1.5,1.4,0.8,1.0,1.8,10,10
390,1913-03-09,Belgium,Netherlands,3,3,1668.31,1844.7,3.1,1.9,3.9,2.1,1.6,2.5,10,10
391,1913-03-09,Switzerland,France,1,4,1478.64,1554.9,2.0,3.7,2.4,2.2,1.0,1.6,10,10
392,1913-03-15,Northern Ireland,Scotland,1,2,1470.02,1715.19,1.1,2.4,1.4,0.6,0.9,1.9,10,10
393,1913-03-17,England,Wales,4,3,1781.66,1540.54,1.8,0.9,1.1,1.4,1.8,1.1,10,10
394,1913-04-03,Jersey,Alderney,5,2,1646.69,1443.52,2.8,2.1,0.375,3.375,1.6,0.0,10,8
395,1913-04-05,England,Scotland,1,0,1793.65,1726.95,2.1,1.1,1.5,0.7,2.0,1.9,10,10
396,1913-04-17,Jersey,Guernsey,2,4,1660.9,1709.79,3.2,2.1,2.5,1.7,1.9,1.9,10,10
397,1913-04-20,Netherlands,Belgium,2,4,1830.66,1682.36,3.7,2.3,3.1,2.2,2.3,1.4,10,10
398,1913-04-20,France,Luxembourg,8,0,1578.42,1556.45,2.6,1.8,1.0,4.0,1.9,0.0,10,1
399,1913-04-27,Austria,Hungary,1,4,1634.26,1775.29,1.8,1.7,4.8,0.9,1.6,2.4,10,10
400,1913-05-01,Italy,Belgium,1,0,1454.37,1724.44,1.2,2.4,3.4,1.9,0.5,1.7,10,10
401,1913-05-04,Russia,Sweden,1,4,1501.92,1638.15,1.125,5.75,3.2,1.9,0.875,1.9,8,10
402,1913-05-04,Switzerland,Belgium,1,2,1455.12,1674.9,1.9,3.8,3.3,1.7,1.0,1.7,10,10
403,1913-05-18,Germany,Switzerland,1,2,1532.16,1441.92,3.4,3.1,1.8,4.0,0.8,0.7,10,10
404,1913-05-18,Hungary,Sweden,2,0,1793.74,1656.96,4.8,0.9,3.4,1.6,2.4,2.2,10,10
405,1913-05-25,Denmark,Sweden,8,0,1711.2,1638.19,7.75,0.75,3.0,1.7,3.0,1.9,4,10
406,1913-06-08,Sweden,Norway,9,0,1614.4,1462.37,2.5,2.3,1.0,4.4444,1.6,0.3333,10,9
407,1913-06-15,Argentina,Uruguay,1,1,1610.94,1656.83,1.2,1.8,1.8,1.2,1.1,1.7,10,10
408,1913-06-15,Austria,Italy,2,0,1615.81,1503.91,1.7,2.0,1.3,2.3,1.3,0.8,10,10
409,1913-07-09,Argentina,Uruguay,2,1,1614.88,1652.89,1.3,1.7,1.7,1.3,1.2,1.5,10,10
410,1913-08-15,Argentina,Uruguay,4,0,1648.15,1619.63,1.2,1.6,1.6,1.2,1.2,1.5,10,10
411,1913-08-31,Argentina,Uruguay,2,0,1675.69,1592.08,1.5,1.5,1.5,1.5,1.4,1.4,10,10
412,1913-09-14,Russia,Norway,1,1,1483.11,1444.72,1.1111,5.5556,0.9,4.9,0.7778,0.3,9,10
413,1913-09-21,Chile,Argentina,0,2,1502.59,1698.61,0.5,3.5,1.5,1.5,0.0,1.4,4,10
414,1913-10-05,Sweden,Denmark,0,10,1632.06,1734.99,3.1,2.2,7.8,0.6,1.6,3.0,10,5
415,1913-10-05,Uruguay,Argentina,1,0,1569.17,1713.28,1.5,1.5,1.7,1.2,1.4,1.7,10,10
416,1913-10-26,Germany,Denmark,1,4,1494.54,1756.35,3.4,3.0,8.1667,0.5,0.8,3.0,10,6
417,1913-10-26,Hungary,Austria,4,3,1812.5,1636.47,4.6,0.5,1.9,1.8,2.6,1.6,10,10
418,1913-10-26,Norway,Sweden,1,1,1448.02,1610.69,0.7,3.9,2.9,3.1,0.4,1.3,10,10
419,1913-10-26,Uruguay,Argentina,1,0,1610.94,1671.5,1.3,1.5,1.7,1.1,1.4,1.7,10,10
420,1913-11-02,Belgium,Switzerland,2,0,1688.11,1479.54,3.3,1.7,1.8,3.5,1.7,1.0,10,10
421,1913-11-23,Belgium,Germany,6,2,1701.99,1483.66,2.8,1.6,3.4,3.0,1.7,0.8,10,10
422,1914-01-11,Italy,Austria,0,0,1483.25,1620.49,1.1,2.3,2.1,2.1,0.7,1.5,10,10
423,1914-01-19,Wales,Northern Ireland,1,2,1528.56,1458.25,1.4,1.7,1.1,2.6,1.1,0.6,10,10
424,1914-01-25,France,Belgium,4,3,1606.53,1715.28,3.3,1.1,3.3,1.7,2.2,1.9,10,10
425,1914-02-08,Luxembourg,France,5,4,1528.34,1645.62,0.5,6.0,3.3,1.3,0.0,2.2,2,10
426,1914-02-14,England,Northern Ireland,0,3,1817.96,1494.24,2.1,1.1,1.2,2.3,2.0,0.9,10,10
427,1914-02-28,Scotland,Wales,0,0,1702.64,1492.57,1.5,0.7,1.1,1.8,1.9,0.8,10,10
428,1914-03-08,France,Switzerland,2,2,1605.86,1465.66,3.6,1.7,1.3,3.5,2.1,0.7,10,10
429,1914-03-14,Northern Ireland,Scotland,1,1,1546.18,1686.43,1.4,2.1,1.3,0.7,1.2,1.7,10,10
430,1914-03-15,Belgium,Netherlands,2,4,1676.19,1788.58,2.7,1.9,3.6,2.6,1.6,2.0,10,10
431,1914-03-16,Wales,England,0,2,1508.78,1766.02,0.9,1.7,2.1,1.2,0.6,2.0,10,10
432,1914-03-29,Italy,France,2,0,1494.52,1594.38,0.9,2.1,3.1,1.9,0.7,1.9,10,10
433,1914-04-02,Guernsey,Alderney,4,0,1735.6,1429.31,2.6,1.9,0.5556,3.5556,1.9,0.0,10,9
434,1914-04-04,Scotland,England,3,1,1674.94,1777.13,1.2,0.6,2.1,1.1,1.7,2.0,10,10
435,1914-04-05,Italy,Switzerland,1,1,1532.91,1477.15,1.1,1.8,1.3,3.5,1.0,0.7,10,10
436,1914-04-05,Netherlands,Germany,4,4,1809.2,1470.37,3.8,2.7,3.1,3.1,2.0,0.7,10,10
437,1914-04-23,Guernsey,Jersey,2,1,1744.38,1635.1,3.0,1.5,3.2,2.4,2.2,1.6,10,10
438,1914-04-26,Netherlands,Belgium,4,2,1786.67,1655.57,3.7,2.6,2.8,2.1,2.0,1.6,10,10
439,1914-05-03,Austria,Hungary,2,0,1609.22,1828.48,1.6,2.0,4.9,0.7,1.3,2.8,10,10
440,1914-05-17,Denmark,Netherlands,4,3,1767.23,1805.85,7.5714,0.5714,3.7,2.5,3.0,2.0,7,10
441,1914-05-17,Switzerland,Italy,0,1,1481.92,1528.14,1.1,3.6,0.9,1.5,0.5,1.1,10,10
442,1914-05-24,Sweden,Finland,4,3,1597.59,1599.06,2.8,3.0,1.5,4.1667,1.3,1.1667,10,6
443,1914-05-31,Hungary,France,5,1,1781.72,1555.98,4.7,0.7,2.7,2.0,2.7,1.6,10,10
444,1914-06-21,Sweden,Hungary,1,1,1627.72,1794.57,2.5,3.2,4.6,0.8,1.3,2.7,10,10
445,1914-06-28,Norway,Sweden,0,1,1461.13,1641.11,0.8,3.6,2.3,2.9,0.5,1.4,10,10
446,1914-07-05,Sweden,Russia,2,2,1656.82,1479.81,2.4,2.8,1.1,5.1,1.7,0.8,10,10
447,1914-07-12,Norway,Russia,1,1,1445.41,1493.9,0.7,3.3,0.8,4.9,0.5,0.6,10,10
448,1914-08-30,Uruguay,Argentina,3,2,1646.12,1636.33,1.2,1.5,1.7,0.9,1.4,1.7,10,10
449,1914-09-13,Argentina,Uruguay,2,1,1607.17,1675.27,1.9,1.1,1.2,1.7,1.7,1.4,10,10
450,1914-09-20,Argentina,Brazil,3,0,1642.98,1600.0,1.8,0.9,1.35,1.35,1.9,1.5,10,0
451,1914-09-27,Argentina,Brazil,0,1,1669.29,1573.69,1.8,0.8,0.0,3.0,1.9,0.0,10,1
452,1914-10-04,Hungary,Austria,2,2,1781.18,1655.98,4.4,0.8,1.7,1.7,2.5,1.6,10,10
