date,team,elo_pre
1912-04-19,Guernsey,1666.9609391508268
1912-04-25,Guernsey,1697.879839922331
1912-04-25,Alderney,1455.4328308136498
1912-04-28,Netherlands,1820.713514854956
1912-04-28,Belgium,1660.9115726030257
1912-05-05,Austria,1604.6128767942462
1912-05-05,Hungary,1669.8307989052742
1912-05-05,Switzerland,1504.9243100874628
1912-05-05,Germany,1548.219446808382
1912-05-06,Russia,1646.663240854031
1912-05-06,Finland,1568.4848510086113
1912-06-16,Norway,1510.0194790513629
1912-06-16,Sweden,1639.2357106865095
1912-06-20,Sweden,1658.5657631602855
1912-06-20,Hungary,1664.2646538112438
1912-06-23,Norway,1490.6894265775868
1912-06-23,Hungary,1663.7726161632015
1912-06-27,Sweden,1659.0578008083278
1912-06-27,Finland,1575.123647099262
1912-06-29,Finland,1552.2333283671674
1912-06-29,Italy,1498.233515366391
1912-06-29,Austria,1610.1790218882766
1912-06-29,Germany,1574.5002753499903
1912-06-29,Sweden,1681.9481195404223
1912-06-29,Netherlands,1837.812285351363
1912-06-30,Netherlands,1855.1895354377289
1912-06-30,Austria,1637.1090552162837
1912-06-30,Denmark,1627.4346581126676
1912-06-30,Norway,1474.5098107142278
1912-06-30,Finland,1577.6077955806018
1912-06-30,Russia,1640.0244447633804
1912-07-01,Austria,1623.8027605226512
1912-07-01,Norway,1456.922950681033
1912-07-01,Germany,1547.5702420219832
1912-07-01,Russia,1604.6921992257855
1912-07-01,Sweden,1664.5708694540565
1912-07-01,Italy,1472.8590481529566
1912-07-02,Denmark,1645.0215181458625
1912-07-02,Netherlands,1868.4958301313613
1912-07-03,Hungary,1679.9522320265605
1912-07-03,Germany,1582.4585823430805
1912-07-03,Austria,1640.4077961443695
1912-07-03,Italy,1517.9148874052441
1912-07-03,Norway,1440.3179150593146
1912-07-03,Russia,1569.8038589046882
1912-07-04,Netherlands,1821.4833771330555
1912-07-04,Finland,1612.9400411181966
1912-07-05,Hungary,1701.7481653332622
1912-07-05,Austria,1660.2484004941261
1912-07-12,Russia,1529.1135741522035
1912-07-12,Hungary,1728.181732633095
1912-07-14,Russia,1514.6395607606964
1912-07-14,Hungary,1742.655746024602
1912-08-15,Uruguay,1633.978167626628
1912-08-15,Argentina,1633.8000286337947
1912-08-25,Uruguay,1663.962785870874
1912-08-25,Argentina,1603.8154103895486
1912-09-22,Argentina,1578.9576835425732
1912-09-22,Uruguay,1688.8205127178494
1912-10-06,Argentina,1558.139980198298
1912-10-06,Uruguay,1709.6382160621247
1912-10-06,Denmark,1692.0339711441684
1912-10-06,Germany,1560.6626490363788
1912-11-03,Hungary,1755.3792058541103
1912-11-03,Austria,1633.8148331942934
1912-11-03,Sweden,1619.515030201769
1912-11-03,Norway,1481.0081998117994
1912-11-17,Germany,1541.4947827945955
1912-11-17,Netherlands,1835.36685341132
1912-12-01,Uruguay,1697.327342963742
1912-12-01,Argentina,1570.4508532966806
1912-12-01,Catalonia,1560.8136950201574
1912-12-01,France,1588.4379977888552
1912-12-22,Italy,1498.0742830554875
1912-12-22,Austria,1613.9031831939358
1913-01-12,France,1556.0577374012798
1913-01-12,Italy,1477.720984286417
1913-01-18,Northern Ireland,1439.7530598366366
1913-01-18,Wales,1499.6634754588977
1913-02-04,Philippines,1600.0
1913-02-04,China,1600.0
1913-02-15,Northern Ireland,1414.8754710710323
1913-02-15,England,1836.8028213022494
1913-02-16,Belgium,1643.8128021066186
1913-02-16,France,1579.40593807335
1913-03-03,Wales,1524.541064224502
1913-03-03,Scotland,1731.1872366309208
1913-03-09,Belgium,1668.3143077510765
1913-03-09,Netherlands,1844.7002843812384
1913-03-09,Switzerland,1478.6434815458545
1913-03-09,France,1554.904432428892
1913-03-15,Northern Ireland,1470.0153464575235
1913-03-15,Scotland,1715.1875916562856
1913-03-17,England,1781.6629459157582
1913-03-17,Wales,1540.5407091991372
1913-04-03,Jersey,1646.6873292640194
1913-04-03,Alderney,1443.522270467321
1913-04-05,England,1793.6464730423122
1913-04-05,Scotland,1726.9491018642236
1913-04-17,Jersey,1660.9039205266909
1913-04-17,Guernsey,1709.7904002686598
1913-04-20,Netherlands,1830.656224636867
1913-04-20,Belgium,1682.358367495448
1913-04-20,France,1578.4232844287742
1913-04-20,Luxembourg,1556.448903051783
1913-04-27,Austria,1634.2564819630063
1913-04-27,Hungary,1775.290855854468
1913-05-01,Italy,1454.3727836143469
1913-05-01,Belgium,1724.4385676643885
1913-05-04,Russia,1501.916100931188
1913-05-04,Sweden,1638.151111605063
1913-05-04,Switzerland,1455.1246295459723
1913-05-04,Belgium,1674.9037362552988
1913-05-18,Germany,1532.1613518246772
1913-05-18,Switzerland,1441.919314639879
1913-05-18,Hungary,1793.7405240920127
1913-05-18,Sweden,1656.9556253215937
1913-05-25,Denmark,1711.2018373859516
1913-05-25,Sweden,1638.1919561167915
1913-06-08,Sweden,1614.4049518557447
1913-06-08,Norway,1462.3721184085052
1913-06-15,Argentina,1610.9439064862227
1913-06-15,Uruguay,1656.8342897742
1913-06-15,Austria,1615.8068137254616
1913-06-15,Italy,1503.9076150234366
1913-07-09,Argentina,1614.883517213735
1913-07-09,Uruguay,1652.8946790466875
1913-08-15,Argentina,1648.1526320039088
1913-08-15,Uruguay,1619.6255642565138
1913-08-31,Argentina,1675.6949274757285
1913-08-31,Uruguay,1592.0832687846942
1913-09-14,Russia,1483.1115872146574
1913-09-14,Norway,1444.7213547526146
1913-09-21,Chile,1502.5882654335778
1913-09-21,Argentina,1698.6115344738969
1913-10-05,Sweden,1632.0557155116353
1913-10-05,Denmark,1734.9888416469985
1913-10-05,Uruguay,1569.1666617865258
1913-10-05,Argentina,1713.278917114573
1913-10-26,Germany,1494.5398531579806
1913-10-26,Denmark,1756.3521058916435
1913-10-26,Hungary,1812.504193296815
1913-10-26,Austria,1636.4654426425966
1913-10-26,Norway,1448.0228086008287
1913-10-26,Sweden,1610.6924512669902
1913-10-26,Uruguay,1610.9425884687143
1913-10-26,Argentina,1671.5029904323842
1913-11-02,Belgium,1688.109051161392
1913-11-02,Switzerland,1479.5408133065757
1913-11-23,Belgium,1701.9909978534902
1913-11-23,Germany,1483.65782605367
1914-01-11,Italy,1483.2489861063016
1914-01-11,Austria,1620.4860800897522
1914-01-19,Wales,1528.5571820725831
1914-01-19,Northern Ireland,1458.2538362495854
1914-01-25,France,1606.5283898132336
1914-01-25,Belgium,1715.2822356707434
1914-02-08,Luxembourg,1528.3437976673235
1914-02-08,France,1645.623815395646
1914-02-14,England,1817.9570777443355
1914-02-14,Northern Ireland,1494.242797546099
1914-02-28,Scotland,1702.6384971622003
1914-02-28,Wales,1492.5682207760697
1914-03-08,France,1605.8649217441987
1914-03-08,Switzerland,1465.6588666144776
1914-03-14,Northern Ireland,1546.1847059200736
1914-03-14,Scotland,1686.4283996213524
1914-03-15,Belgium,1676.186810088331
1914-03-15,Netherlands,1788.5760244679263
1914-03-16,Wales,1508.7783183169176
1914-03-16,England,1766.0151693703606
1914-03-29,Italy,1494.5188687373086
1914-03-29,France,1594.3755665532085
1914-04-02,Guernsey,1735.5968410084733
1914-04-02,Alderney,1429.3056792046496
1914-04-04,Scotland,1674.9362712520647
1914-04-04,England,1777.133798609371
1914-04-05,Italy,1532.9113647027586
1914-04-05,Switzerland,1477.1482218054678
1914-04-05,Netherlands,1809.1964612061258
1914-04-05,Germany,1470.3665882364169
1914-04-23,Guernsey,1744.38058937968
1914-04-23,Jersey,1635.0974797868773
1914-04-26,Netherlands,1786.666643669815
1914-04-26,Belgium,1655.5663733501315
1914-05-03,Austria,1609.2161974587452
1914-05-03,Hungary,1828.4835558496593
1914-05-17,Denmark,1767.234132995954
1914-05-17,Netherlands,1805.85486883622
1914-05-17,Switzerland,1481.9222756294403
1914-05-17,Italy,1528.1373108787861
1914-05-24,Sweden,1597.59011614025
1914-05-24,Finland,1599.056564839932
1914-05-31,Hungary,1781.7192351139793
1914-05-31,France,1555.9830705877584
1914-06-21,Sweden,1627.7167387476572
1914-06-21,Hungary,1794.5747734929625
1914-06-28,Norway,1461.125143727569
1914-06-28,Sweden,1641.1101977123492
1914-07-05,Sweden,1656.8246536490835
1914-07-05,Russia,1479.8101333664433
1914-07-12,Norway,1445.4106877908346
1914-07-12,Russia,1493.8965361000755
1914-08-30,Uruguay,1646.119470292222
1914-08-30,Argentina,1636.3261086088764
1914-09-13,Argentina,1607.1715115423249
1914-09-13,Uruguay,1675.2740673587737
1914-09-20,Argentina,1642.977786097433
1914-09-20,Brazil,1600.0
1914-09-27,Argentina,1669.2855987932949
1914-09-27,Brazil,1573.692187304138
1914-10-04,Hungary,1781.1813145282706
1914-10-04,Austria,1655.9805181944253
1914-10-25,Sweden,1642.7382509154513
1914-10-25,Norway,1449.570324250156
1914-11-08,Austria,1666.3463679929919
1914-11-08,Hungary,1770.815464729704
1915-01-03,Basque Country,1600.0
1915-01-03,Catalonia,1593.1939554077328
1915-01-31,Italy,1554.1701542606593
1915-01-31,Switzerland,1455.8894322475671
1915-02-07,Catalonia,1563.7815613771056
1915-02-07,Basque Country,1629.4123940306272
1915-05-02,Hungary,1792.0572502631794
1915-05-02,Austria,1645.1045824595165
1915-05-13,Basque Country,1623.8118303329009
1915-05-13,Catalonia,1569.382125074832
1915-05-18,China,1570.0
1915-05-18,Philippines,1630.0
1915-05-19,China,1575.1299207203085
1915-05-19,Philippines,1624.8700792796915
1915-05-30,Austria,1687.0873118893546
1915-05-30,Hungary,1750.0745208333412
1915-06-06,Denmark,1800.5552476257196
1915-06-06,Sweden,1657.5885464153425
1915-06-27,Norway,1434.7200287502649
1915-06-27,Sweden,1639.280690759832
1915-07-18,Uruguay,1639.4677928036656
1915-07-18,Argentina,1631.2335669935374
1915-08-15,Argentina,1661.9444341128947
1915-08-15,Uruguay,1608.7569256843083
1915-09-12,Uruguay,1583.3139613158075
1915-09-12,Argentina,1687.3873984813954
1915-09-19,Denmark,1818.8631032812302
1915-09-19,Norway,1450.5904037567793
1915-10-03,Austria,1662.4672531356746
1915-10-03,Hungary,1774.6945795870213
1915-10-24,Sweden,1623.4103157533175
1915-10-24,Norway,1444.1600213933525
1915-10-31,Sweden,1639.1738792085296
1915-10-31,Denmark,1825.293485644657
1915-11-07,Hungary,1735.3276302695024
1915-11-07,Austria,1701.8342024531935
1916-05-07,Austria,1674.717331741858
1916-05-07,Hungary,1762.4445009808378
1916-05-21,Catalonia,1544.043888367435
1916-05-21,Basque Country,1649.1500670402977
1916-05-22,Catalonia,1522.8523974628172
1916-05-22,Basque Country,1670.3415579449156
1916-06-04,Denmark,1840.6018091208414
1916-06-04,Sweden,1623.8655557323452
1916-06-04,Hungary,1725.0265089088607
1916-06-04,Austria,1712.1353238138352
1916-06-04,Basque Country,1658.3199186437755
1916-06-04,Catalonia,1534.8740367639573
1916-06-25,Norway,1428.3964579381404
1916-06-25,Denmark,1853.9884058075475
1916-07-02,Sweden,1610.4789590456392
1916-07-02,Norway,1423.629724573682
1916-07-02,Chile,1487.9208827929017
1916-07-02,Uruguay,1622.0409131799772
1916-07-06,Argentina,1648.6604466172257
1916-07-06,Chile,1468.9588239944644
1916-07-08,Brazil,1611.7442191038956
1916-07-08,Chile,1453.2254366753154
1916-07-10,Argentina,1664.3938339363747
1916-07-10,Brazil,1598.9334395139886
1916-07-12,Argentina,1658.807475455661
1916-07-12,Chile,1466.0362162652225
1916-07-12,Brazil,1604.5197979947022
1916-07-12,Uruguay,1641.0029719784145
1916-07-14,Uruguay,1667.864289236601
1916-07-14,Chile,1451.1603895598337
1916-07-17,Argentina,1673.6833021610498
1916-07-17,Uruguay,1681.2528229336765
1916-07-18,Uruguay,1680.5993213652855
1916-07-18,Brazil,1577.6584807365157
1916-08-15,Argentina,1674.3368037294408
1916-08-15,Uruguay,1641.961974700087
1916-08-15,Uruguay,1614.7493792038913
1916-08-15,Argentina,1701.5493992256365
1916-08-20,Sweden,1625.7394400967664
1916-08-20,USA,1605.1299207203085
1916-09-03,Norway,1408.3692435225548
1916-09-03,USA,1636.9074053274144
1916-10-01,Argentina,1724.206618393195
1916-10-01,Uruguay,1592.0921600363329
1916-10-01,Hungary,1753.9139050346578
1916-10-01,Austria,1683.247927688038
1916-10-01,Norway,1425.6758811934758
1916-10-01,Sweden,1593.9619554896606
1916-10-01,Uruguay,1572.9800525151102
1916-10-01,Argentina,1743.3187259144177
1916-10-08,Sweden,1580.4699481444268
1916-10-08,Denmark,1858.7551391720058
1916-10-15,Denmark,1808.8177920123878
1916-10-15,Norway,1439.1678885387096
1916-10-29,Uruguay,1556.613071476134
1916-10-29,Argentina,1759.6857069533937
1916-11-05,Austria,1719.2669469528785
1916-11-05,Hungary,1717.8948857698174
1917-05-06,Austria,1719.148474282752
1917-05-06,Hungary,1718.0133584399439
1917-05-07,Japan,1600.0
1917-05-07,Philippines,1590.6042727631288
1917-05-09,Japan,1569.1889054105018
1917-05-09,China,1609.3957272368712
1917-05-10,Japan,1542.645226030858
1917-05-10,Philippines,1621.415367352627
1917-05-11,China,1635.9394066165148
1917-05-11,Philippines,1644.7279958900067
1917-06-03,Denmark,1815.202800552285
1917-06-03,Sweden,1630.4072953040447
1917-06-03,Hungary,1718.1113718719014
1917-06-03,Austria,1719.0504608507945
1917-06-17,Norway,1432.7828799988124
1917-06-17,Denmark,1800.5981981502803
1917-07-15,Austria,1688.9693735876199
1917-07-15,Hungary,1748.192459135076
1917-07-18,Uruguay,1602.39070789363
1917-07-18,Argentina,1713.9080705358979
1917-08-15,Argentina,1734.5964833035182
1917-08-15,Uruguay,1581.7022951260096
1917-08-19,Sweden,1645.0118977060495
1917-08-19,Norway,1426.3373659457238
1917-09-02,Uruguay,1564.113240923428
1917-09-02,Argentina,1752.1855375060998
1917-09-16,Norway,1443.0664490353072
1917-09-16,Sweden,1628.282814616466
1917-09-30,Uruguay,1608.9327359704248
1917-09-30,Chile,1437.7718558627582
1917-10-03,Argentina,1707.366042459103
1917-10-03,Brazil,1616.2958274017142
1917-10-06,Argentina,1729.6776891731442
1917-10-06,Chile,1421.4611480348601
1917-10-07,Denmark,1807.0437122033688
1917-10-07,Norway,1427.698762729806
1917-10-07,Hungary,1773.127685855187
1917-10-07,Austria,1664.0341468675088
1917-10-07,Uruguay,1625.243443798323
1917-10-07,Brazil,1593.984180687673
1917-10-12,Brazil,1566.6760628895029
1917-10-12,Chile,1412.760175823044
1917-10-14,Sweden,1643.6505009219673
1917-10-14,Denmark,1813.1172225680523
1917-10-14,Uruguay,1652.551561596493
1917-10-14,Argentina,1738.3786613849604
1917-10-16,Uruguay,1689.8153125031783
1917-10-16,Brazil,1584.1920841930873
1917-11-04,Austria,1643.1561999032203
1917-11-04,Hungary,1794.0056328194755
1917-12-23,Switzerland,1434.1563386907137
1917-12-23,Austria,1625.420449157938
1917-12-26,Switzerland,1419.1832374865833
1917-12-26,Austria,1640.3935503620685
1918-04-14,Hungary,1811.7413835647578
1918-04-14,Austria,1593.514210950846
1918-05-09,Austria,1580.2166585523794
1918-05-09,Switzerland,1466.0625768978057
1918-05-12,Hungary,1825.0389359632245
1918-05-12,Switzerland,1445.5794154378752
1918-05-26,Sweden,1627.2237096602562
1918-05-26,Norway,1421.6252523651226
1918-06-02,Austria,1600.6998200123098
1918-06-02,Hungary,1831.1088471190103
1918-06-02,Denmark,1829.5440138297633
1918-06-02,Sweden,1641.2889040708349
1918-06-16,Norway,1407.560057954544
1918-06-16,Denmark,1844.7125884595503
1918-07-18,Uruguay,1710.9660245451848
1918-07-18,Argentina,1701.114910478275
1918-07-28,Uruguay,1710.115638853528
1918-07-28,Argentina,1701.965296169932
1918-08-15,Argentina,1672.6689242634682
1918-08-15,Uruguay,1739.4120107599917
1918-08-25,Argentina,1678.3621248737707
1918-08-25,Uruguay,1733.7188101496893
1918-09-15,Norway,1463.077287897171
1918-09-15,Sweden,1626.120329441048
1918-09-20,Uruguay,1698.9789702717883
1918-09-20,Argentina,1713.1019647516716
1918-09-29,Argentina,1711.8831586094661
1918-09-29,Uruguay,1700.1977764139938
1918-10-06,Austria,1588.1139047423328
1918-10-06,Hungary,1843.6947623889873
1918-10-06,Denmark,1789.1953585169233
1918-10-06,Norway,1506.2057026270309
1918-10-20,Sweden,1582.991914711188
1918-10-20,Denmark,1799.033242725379
1919-03-09,Belgium,1636.3781481837264
1919-03-09,France,1543.1275322087752
1919-04-06,Hungary,1854.8999998541508
1919-04-06,Austria,1576.9086672771693
1919-04-21,Guernsey,1765.2436833918598
1919-04-21,Jersey,1614.2343857746976
1919-05-11,Paraguay,1600.0
1919-05-11,Argentina,1740.8745418878048
1919-05-11,Brazil,1563.0413721510809
1919-05-11,Chile,1395.2441545194595
1919-05-12,China,1666.6981125991263
1919-05-12,Philippines,1613.9692899073953
1919-05-13,Argentina,1759.335967440114
1919-05-13,Uruguay,1671.2063931356552
1919-05-13,China,1692.1797769460757
1919-05-13,Philippines,1588.4876255604458
1919-05-15,Paraguay,1581.5385744476907
1919-05-15,Argentina,1721.8853626972893
1919-05-15,China,1653.4829715602589
1919-05-15,Philippines,1627.1844309462626
1919-05-17,Chile,1378.7024669527132
1919-05-17,Uruguay,1708.6569978784798
1919-05-18,Brazil,1579.5830597178272
1919-05-18,Argentina,1740.385639587086
1919-05-21,Paraguay,1563.038297557894
1919-05-21,Argentina,1697.4140741697345
1919-05-22,Argentina,1716.357044677113
1919-05-22,Chile,1370.891685806982
1919-05-24,Paraguay,1544.0953270505156
1919-05-24,Argentina,1723.5809764463347
1919-05-26,Brazil,1622.5546251351786
1919-05-26,Uruguay,1716.467779024211
1919-05-29,Brazil,1630.471849702325
1919-05-29,Uruguay,1708.5505544570647
1919-05-29,Sweden,1569.5636690473461
1919-05-29,Finland,1568.9299422325248
1919-06-01,Brazil,1667.1024592860465
1919-06-01,Argentina,1739.328799245694
1919-06-05,Denmark,1812.461488389221
1919-06-05,Sweden,1599.50894873615
1919-06-09,Netherlands,1772.5337542064544
1919-06-09,Sweden,1585.8944681989938
1919-06-12,Denmark,1826.075968926377
1919-06-12,Norway,1496.367818418575
1919-06-24,France,1550.9915063030214
1919-06-24,Romania,1600.0
1919-06-24,Czechoslovakia,1499.7975167329057
1919-06-24,Belgium,1628.51417408948
1919-06-25,USA,1619.6007676564934
1919-06-25,Canada,1582.6813983243655
1919-06-25,Italy,1575.9032478175127
1919-06-25,Greece,1600.0
1919-06-26,Czechoslovakia,1540.4297649821967
1919-06-26,USA,1646.4248379613146
1919-06-26,Belgium,1587.881925840189
1919-06-26,Canada,1555.8573280195444
1919-06-26,Italy,1607.9805988586181
1919-06-26,Romania,1565.7961115791081
1919-06-26,France,1585.1953947239133
1919-06-26,Greece,1567.9226489588946
1919-06-28,Czechoslovakia,1579.3083576086021
1919-06-28,Canada,1528.614749403134
1919-06-28,Belgium,1615.1245044565994
1919-06-28,USA,1607.5462453349091
1919-06-28,Greece,1539.4128701881752
1919-06-28,Romania,1539.420818660749
1919-06-28,France,1613.7051734946326
1919-06-28,Italy,1634.3558917769772
1919-06-29,France,1645.4862029880546
1919-06-29,Czechoslovakia,1604.9619198769888
1919-06-29,Norway,1488.5473964594107
1919-06-29,Sweden,1570.620230722726
1919-07-18,Uruguay,1671.9199448733432
1919-07-18,Argentina,1733.1805882435654
1919-08-24,Sweden,1533.662433448178
1919-08-24,Netherlands,1787.807991682722
1919-08-24,Uruguay,1707.15546944353
1919-08-24,Argentina,1697.9450636733786
1919-08-31,Norway,1525.5051937339588
1919-08-31,Netherlands,1739.088714765396
1919-09-07,Argentina,1668.7401677890057
1919-09-07,Uruguay,1736.3603653279029
1919-09-14,Sweden,1582.3817103655042
1919-09-14,Norway,1541.928905287764
1919-09-21,Norway,1575.4061821686498
1919-09-21,Denmark,1833.8963908855415
1919-09-28,Finland,1538.984662543721
1919-09-28,Sweden,1548.9044334846185
1919-10-05,Austria,1566.83183938453
1919-10-05,Hungary,1864.9768277467901
1919-10-12,Sweden,1548.048124278609
1919-10-12,Denmark,1784.9498141659055
